this is trash!
10.651,0,,,,,,,,,,
10.656,169,,,,,,,,,,
10.661,0,,,,,,,,,,
10.666,155,,,,,,,,,,
10.671,0,,,,,,,,,,
10.677,0,,,,,,,,,,
10.682,183,,,,,,,,,,
10.687,0,,,,,,,,,,
10.692,327,,,,,,,,,,
10.697,0,,,,,,,,,,
10.703,0,,,,,,,,,,
10.708,0,,,,,,,,,,
10.713,0,,,,,,,,,,
10.718,0,,,,,,,,,,
10.723,0,,,,,,,,,,
10.728,0,,,,,,,,,,
10.734,0,,,,,,,,,,
10.739,0,,,,,,,,,,
10.744,166,,,,,,,,,,
10.749,214,,,,,,,,,,
10.754,154,,,,,,,,,,
10.76,171,,,,,,,,,,
10.765,156,,,,,,,,,,
10.77,332,,,,,,,,,,
10.775,302,,,,,,,,,,
10.78,0,,,,,,,,,,
10.785,226,,,,,,,,,,
10.791,0,,,,,,,,,,
10.796,177,,,,,,,,,,
10.801,157,,,,,,,,,,
10.806,150,,,,,,,,,,
10.811,152,,,,,,,,,,
10.817,0,,,,,,,,,,
10.822,0,,,,,,,,,,
10.827,0,,,,,,,,,,
10.832,0,,,,,,,,,,
10.837,0,,,,,,,,,,
10.842,150,,,,,,,,,,
10.848,153,,,,,,,,,,
10.853,0,,,,,,,,,,
10.858,181,,,,,,,,,,
10.863,0,,,,,,,,,,
10.868,187,,,,,,,,,,
10.874,0,,,,,,,,,,
10.879,169,,,,,,,,,,
10.884,0,,,,,,,,,,
10.889,0,,,,,,,,,,
10.894,327,,,,,,,,,,
10.899,0,,,,,,,,,,
10.905,225,,,,,,,,,,
10.91,0,,,,,,,,,,
10.915,171,,,,,,,,,,
10.92,0,,,,,,,,,,
10.925,0,,,,,,,,,,
10.931,154,,,,,,,,,,
10.936,0,,,,,,,,,,
10.941,0,,,,,,,,,,
10.946,0,,,,,,,,,,
10.951,340,,,,,,,,,,
10.956,0,,,,,,,,,,
10.962,0,,,,,,,,,,
10.967,0,,,,,,,,,,
10.972,0,,,,,,,,,,
10.977,162,,,,,,,,,,
10.982,0,,,,,,,,,,
10.988,207,,,,,,,,,,
10.993,399,,,,,,,,,,
10.998,194,,,,,,,,,,
11.003,208,,,,,,,,,,
11.008,160,,,,,,,,,,
11.013,157,,,,,,,,,,
11.019,0,,,,,,,,,,
11.024,0,,,,,,,,,,
11.029,217,,,,,,,,,,
11.034,161,,,,,,,,,,
11.039,167,,,,,,,,,,
11.045,158,,,,,,,,,,
11.05,0,,,,,,,,,,
11.055,0,,,,,,,,,,
11.06,158,,,,,,,,,,
11.065,168,,,,,,,,,,
11.07,0,,,,,,,,,,
11.076,167,,,,,,,,,,
11.081,0,,,,,,,,,,
11.086,0,,,,,,,,,,
11.091,0,,,,,,,,,,
11.096,168,,,,,,,,,,
11.102,0,,,,,,,,,,
11.107,158,,,,,,,,,,
11.112,0,,,,,,,,,,
11.117,199,,,,,,,,,,
11.122,212,,,,,,,,,,
11.128,204,,,,,,,,,,
11.133,213,,,,,,,,,,
11.138,230,,,,,,,,,,
11.143,231,,,,,,,,,,
11.148,177,,,,,,,,,,
11.153,0,,,,,,,,,,
11.159,165,,,,,,,,,,
11.164,168,,,,,,,,,,
11.169,151,,,,,,,,,,
11.174,0,,,,,,,,,,
11.179,0,,,,,,,,,,
11.185,0,,,,,,,,,,
11.19,0,,,,,,,,,,
11.195,199,,,,,,,,,,
11.2,152,,,,,,,,,,
11.205,210,,,,,,,,,,
11.21,159,,,,,,,,,,
11.216,161,,,,,,,,,,
11.221,233,,,,,,,,,,
11.226,181,,,,,,,,,,
11.231,265,,,,,,,,,,
11.236,190,,,,,,,,,,
11.242,153,,,,,,,,,,
11.247,0,,,,,,,,,,
11.252,168,,,,,,,,,,
11.257,0,,,,,,,,,,
11.262,0,,,,,,,,,,
11.267,0,,,,,,,,,,
11.273,213,,,,,,,,,,
11.278,155,,,,,,,,,,
11.283,0,,,,,,,,,,
11.288,0,,,,,,,,,,
11.293,157,,,,,,,,,,
11.299,183,,,,,,,,,,
11.304,0,,,,,,,,,,
11.309,0,,,,,,,,,,
11.314,0,,,,,,,,,,
11.319,219,,,,,,,,,,
11.324,0,,,,,,,,,,
11.33,166,,,,,,,,,,
11.335,0,,,,,,,,,,
11.34,164,,,,,,,,,,
11.345,0,,,,,,,,,,
11.35,0,,,,,,,,,,
11.356,158,,,,,,,,,,
11.361,0,,,,,,,,,,
11.366,0,,,,,,,,,,
11.371,0,,,,,,,,,,
11.376,0,,,,,,,,,,
11.381,173,,,,,,,,,,
11.387,1346,,,,,,,,,,
11.392,2606,,,,,,,,,,
11.397,5835,,,,,,,,,,
11.402,11292,,,,,,,,,,
11.407,15398,,,,,,,,,,
11.413,17107,,,,,,,,,,
11.418,16804,,,,,,,,,,
11.423,13926,,,,,,,,,,
11.428,9729,,,,,,,,,,
11.433,6505,,,,,,,,,,
11.438,3736,,,,,,,,,,
11.444,2412,,,,,,,,,,
11.449,1676,,,,,,,,,,
11.454,1087,,,,,,,,,,
11.459,1013,,,,,,,,,,
11.464,869,,,,,,,,,,
11.47,784,,,,,,,,,,
11.475,635,,,,,,,,,,
11.48,552,,,,,,,,,,
11.485,170,,,,,,,,,,
11.49,166,,,,,,,,,,
11.495,320,,,,,,,,,,
11.501,0,,,,,,,,,,
11.506,0,,,,,,,,,,
11.511,161,,,,,,,,,,
11.516,0,,,,,,,,,,
11.521,0,,,,,,,,,,
11.527,192,,,,,,,,,,
11.532,0,,,,,,,,,,
11.537,0,,,,,,,,,,
11.542,165,,,,,,,,,,
11.547,0,,,,,,,,,,
11.552,0,,,,,,,,,,
11.558,181,,,,,,,,,,
11.563,0,,,,,,,,,,
11.568,153,,,,,,,,,,
11.573,153,,,,,,,,,,
11.578,0,,,,,,,,,,
11.584,0,,,,,,,,,,
11.589,0,,,,,,,,,,
11.594,0,,,,,,,,,,
11.599,0,,,,,,,,,,
11.604,163,,,,,,,,,,
11.609,0,,,,,,,,,,
11.615,222,,,,,,,,,,
11.62,344,,,,,,,,,,
11.625,403,,,,,,,,,,
11.63,384,,,,,,,,,,
11.635,353,,,,,,,,,,
11.641,0,,,,,,,,,,
11.646,162,,,,,,,,,,
11.651,0,,,,,,,,,,
11.656,0,,,,,,,,,,
11.661,176,,,,,,,,,,
11.666,169,,,,,,,,,,
11.672,163,,,,,,,,,,
11.677,151,,,,,,,,,,
11.682,0,,,,,,,,,,
11.687,201,,,,,,,,,,
11.692,0,,,,,,,,,,
11.698,176,,,,,,,,,,
11.703,0,,,,,,,,,,
11.708,0,,,,,,,,,,
11.713,0,,,,,,,,,,
11.718,0,,,,,,,,,,
11.723,222,,,,,,,,,,
11.729,0,,,,,,,,,,
11.734,231,,,,,,,,,,
11.739,188,,,,,,,,,,
11.744,180,,,,,,,,,,
11.749,163,,,,,,,,,,
11.755,186,,,,,,,,,,
11.76,162,,,,,,,,,,
11.765,0,,,,,,,,,,
11.77,160,,,,,,,,,,
11.775,161,,,,,,,,,,
11.78,221,,,,,,,,,,
11.786,198,,,,,,,,,,
11.791,227,,,,,,,,,,
11.796,565,,,,,,,,,,
11.801,625,,,,,,,,,,
11.806,753,,,,,,,,,,
11.812,536,,,,,,,,,,
11.817,506,,,,,,,,,,
11.822,227,,,,,,,,,,
11.827,448,,,,,,,,,,
11.832,193,,,,,,,,,,
11.837,162,,,,,,,,,,
11.843,202,,,,,,,,,,
11.848,384,,,,,,,,,,
11.853,386,,,,,,,,,,
11.858,390,,,,,,,,,,
11.863,225,,,,,,,,,,
11.869,188,,,,,,,,,,
11.874,154,,,,,,,,,,
11.879,0,,,,,,,,,,
11.884,0,,,,,,,,,,
11.889,0,,,,,,,,,,
11.894,0,,,,,,,,,,
11.9,155,,,,,,,,,,
11.905,0,,,,,,,,,,
11.91,0,,,,,,,,,,
11.915,150,,,,,,,,,,
11.92,163,,,,,,,,,,
11.926,0,,,,,,,,,,
11.931,215,,,,,,,,,,
11.936,180,,,,,,,,,,
11.941,0,,,,,,,,,,
11.946,0,,,,,,,,,,
11.951,0,,,,,,,,,,
11.957,0,,,,,,,,,,
11.962,163,,,,,,,,,,
11.967,203,,,,,,,,,,
11.972,377,,,,,,,,,,
11.977,265,,,,,,,,,,
11.983,668,,,,,,,,,,
11.988,659,,,,,,,,,,
11.993,820,,,,,,,,,,
11.998,1032,,,,,,,,,,
12.003,562,,,,,,,,,,
12.008,723,,,,,,,,,,
12.014,187,,,,,,,,,,
12.019,193,,,,,,,,,,
12.024,225,,,,,,,,,,
12.029,233,,,,,,,,,,
12.034,319,,,,,,,,,,
12.04,250,,,,,,,,,,
12.045,226,,,,,,,,,,
12.05,177,,,,,,,,,,
12.055,187,,,,,,,,,,
12.06,169,,,,,,,,,,
12.065,0,,,,,,,,,,
12.071,172,,,,,,,,,,
12.076,164,,,,,,,,,,
12.081,0,,,,,,,,,,
12.086,0,,,,,,,,,,
12.091,252,,,,,,,,,,
12.097,0,,,,,,,,,,
12.102,423,,,,,,,,,,
12.107,398,,,,,,,,,,
12.112,545,,,,,,,,,,
12.117,593,,,,,,,,,,
12.122,596,,,,,,,,,,
12.128,411,,,,,,,,,,
12.133,0,,,,,,,,,,
12.138,0,,,,,,,,,,
12.143,0,,,,,,,,,,
12.148,183,,,,,,,,,,
12.154,208,,,,,,,,,,
12.159,0,,,,,,,,,,
12.164,158,,,,,,,,,,
12.169,181,,,,,,,,,,
12.174,157,,,,,,,,,,
12.179,0,,,,,,,,,,
12.185,163,,,,,,,,,,
12.19,0,,,,,,,,,,
12.195,0,,,,,,,,,,
12.2,166,,,,,,,,,,
12.205,160,,,,,,,,,,
12.211,0,,,,,,,,,,
12.216,168,,,,,,,,,,
12.221,180,,,,,,,,,,
12.226,169,,,,,,,,,,
12.231,174,,,,,,,,,,
12.237,154,,,,,,,,,,
12.242,0,,,,,,,,,,
12.247,169,,,,,,,,,,
12.252,157,,,,,,,,,,
12.257,0,,,,,,,,,,
12.262,0,,,,,,,,,,
12.268,208,,,,,,,,,,
12.273,190,,,,,,,,,,
12.278,345,,,,,,,,,,
12.283,196,,,,,,,,,,
12.288,175,,,,,,,,,,
12.294,254,,,,,,,,,,
12.299,165,,,,,,,,,,
12.304,193,,,,,,,,,,
12.309,0,,,,,,,,,,
12.314,0,,,,,,,,,,
12.319,0,,,,,,,,,,
12.325,0,,,,,,,,,,
12.33,0,,,,,,,,,,
12.335,155,,,,,,,,,,
12.34,257,,,,,,,,,,
12.345,0,,,,,,,,,,
12.351,0,,,,,,,,,,
12.356,0,,,,,,,,,,
12.361,0,,,,,,,,,,
12.366,0,,,,,,,,,,
12.371,153,,,,,,,,,,
12.376,0,,,,,,,,,,
12.382,184,,,,,,,,,,
12.387,0,,,,,,,,,,
12.392,0,,,,,,,,,,
12.397,0,,,,,,,,,,
12.402,177,,,,,,,,,,
12.408,0,,,,,,,,,,
12.413,161,,,,,,,,,,
12.418,0,,,,,,,,,,
12.423,177,,,,,,,,,,
12.428,160,,,,,,,,,,
12.433,403,,,,,,,,,,
12.439,318,,,,,,,,,,
12.444,151,,,,,,,,,,
12.449,163,,,,,,,,,,
12.454,159,,,,,,,,,,
12.459,0,,,,,,,,,,
12.465,0,,,,,,,,,,
12.47,0,,,,,,,,,,
12.475,0,,,,,,,,,,
12.48,0,,,,,,,,,,
12.485,0,,,,,,,,,,
12.49,185,,,,,,,,,,
12.496,0,,,,,,,,,,
12.501,0,,,,,,,,,,
12.506,0,,,,,,,,,,
12.511,153,,,,,,,,,,
12.516,155,,,,,,,,,,
12.522,154,,,,,,,,,,
12.527,0,,,,,,,,,,
12.532,172,,,,,,,,,,
12.537,0,,,,,,,,,,
12.542,0,,,,,,,,,,
12.547,0,,,,,,,,,,
12.553,0,,,,,,,,,,
12.558,0,,,,,,,,,,
12.563,0,,,,,,,,,,
12.568,0,,,,,,,,,,
12.573,0,,,,,,,,,,
12.579,0,,,,,,,,,,
12.584,0,,,,,,,,,,
12.589,0,,,,,,,,,,
12.594,0,,,,,,,,,,
12.599,0,,,,,,,,,,
12.604,0,,,,,,,,,,
12.61,173,,,,,,,,,,
12.615,0,,,,,,,,,,
12.62,0,,,,,,,,,,
12.625,157,,,,,,,,,,
12.63,0,,,,,,,,,,
12.636,0,,,,,,,,,,
12.641,0,,,,,,,,,,
12.646,0,,,,,,,,,,
12.651,0,,,,,,,,,,
12.656,0,,,,,,,,,,
12.661,0,,,,,,,,,,
12.667,0,,,,,,,,,,
12.672,0,,,,,,,,,,
12.677,0,,,,,,,,,,
12.682,0,,,,,,,,,,
12.687,0,,,,,,,,,,
12.693,0,,,,,,,,,,
12.698,0,,,,,,,,,,
12.703,0,,,,,,,,,,
12.708,0,,,,,,,,,,
12.713,0,,,,,,,,,,
12.718,0,,,,,,,,,,
12.724,0,,,,,,,,,,
12.729,0,,,,,,,,,,
12.734,0,,,,,,,,,,
12.739,0,,,,,,,,,,
12.744,0,,,,,,,,,,
12.75,0,,,,,,,,,,
12.755,0,,,,,,,,,,
12.76,0,,,,,,,,,,
12.765,0,,,,,,,,,,
12.77,0,,,,,,,,,,
12.775,0,,,,,,,,,,
12.781,0,,,,,,,,,,
12.786,0,,,,,,,,,,
12.791,0,,,,,,,,,,
12.796,0,,,,,,,,,,
12.801,0,,,,,,,,,,
12.807,0,,,,,,,,,,
12.812,0,,,,,,,,,,
12.817,0,,,,,,,,,,
12.822,0,,,,,,,,,,
12.827,0,,,,,,,,,,
12.832,0,,,,,,,,,,
12.838,169,,,,,,,,,,
12.843,0,,,,,,,,,,
12.848,0,,,,,,,,,,
12.853,0,,,,,,,,,,
12.858,0,,,,,,,,,,
12.864,0,,,,,,,,,,
12.869,0,,,,,,,,,,
12.874,0,,,,,,,,,,
12.879,0,,,,,,,,,,
12.884,0,,,,,,,,,,
12.889,0,,,,,,,,,,
12.895,0,,,,,,,,,,
12.9,0,,,,,,,,,,
12.905,0,,,,,,,,,,
12.91,0,,,,,,,,,,
12.915,0,,,,,,,,,,
12.921,0,,,,,,,,,,
12.926,0,,,,,,,,,,
12.931,0,,,,,,,,,,
12.936,0,,,,,,,,,,
12.941,0,,,,,,,,,,
12.946,0,,,,,,,,,,
12.952,0,,,,,,,,,,
12.957,0,,,,,,,,,,
12.962,0,,,,,,,,,,
12.967,0,,,,,,,,,,
12.972,0,,,,,,,,,,
12.978,0,,,,,,,,,,
12.983,0,,,,,,,,,,
12.988,0,,,,,,,,,,
12.993,0,,,,,,,,,,
12.998,0,,,,,,,,,,
13.003,0,,,,,,,,,,
13.009,0,,,,,,,,,,
13.014,0,,,,,,,,,,
13.019,0,,,,,,,,,,
13.024,0,,,,,,,,,,
13.029,0,,,,,,,,,,
13.035,0,,,,,,,,,,
13.04,0,,,,,,,,,,
13.045,0,,,,,,,,,,
13.05,0,,,,,,,,,,
13.055,0,,,,,,,,,,
13.06,0,,,,,,,,,,
13.066,0,,,,,,,,,,
13.071,0,,,,,,,,,,
13.076,0,,,,,,,,,,
13.081,0,,,,,,,,,,
13.086,0,,,,,,,,,,
13.092,0,,,,,,,,,,
13.097,0,,,,,,,,,,
13.102,0,,,,,,,,,,
13.107,0,,,,,,,,,,
13.112,0,,,,,,,,,,
13.117,0,,,,,,,,,,
13.123,0,,,,,,,,,,
13.128,0,,,,,,,,,,
13.133,163,,,,,,,,,,
13.138,0,,,,,,,,,,
13.143,0,,,,,,,,,,
13.149,0,,,,,,,,,,
13.154,0,,,,,,,,,,
13.159,0,,,,,,,,,,
13.164,0,,,,,,,,,,
13.169,0,,,,,,,,,,
13.174,0,,,,,,,,,,
13.18,0,,,,,,,,,,
13.185,0,,,,,,,,,,
13.19,0,,,,,,,,,,
13.195,0,,,,,,,,,,
13.2,0,,,,,,,,,,
13.206,0,,,,,,,,,,
13.211,0,,,,,,,,,,
13.216,0,,,,,,,,,,
13.221,0,,,,,,,,,,
13.226,0,,,,,,,,,,
13.231,0,,,,,,,,,,
13.237,0,,,,,,,,,,
13.242,0,,,,,,,,,,
13.247,0,,,,,,,,,,
13.252,0,,,,,,,,,,
13.257,0,,,,,,,,,,
13.263,0,,,,,,,,,,
13.268,0,,,,,,,,,,
13.273,0,,,,,,,,,,
13.278,0,,,,,,,,,,
13.283,0,,,,,,,,,,
13.288,0,,,,,,,,,,
13.294,0,,,,,,,,,,
13.299,0,,,,,,,,,,
13.304,0,,,,,,,,,,
13.309,0,,,,,,,,,,
13.314,0,,,,,,,,,,
13.32,0,,,,,,,,,,
13.325,150,,,,,,,,,,
13.33,0,,,,,,,,,,
13.335,169,,,,,,,,,,
13.34,0,,,,,,,,,,
13.346,0,,,,,,,,,,
13.351,0,,,,,,,,,,
13.356,0,,,,,,,,,,
13.361,0,,,,,,,,,,
13.366,0,,,,,,,,,,
13.371,0,,,,,,,,,,
13.377,172,,,,,,,,,,
13.382,0,,,,,,,,,,
13.387,0,,,,,,,,,,
13.392,0,,,,,,,,,,
13.397,0,,,,,,,,,,
13.403,0,,,,,,,,,,
13.408,0,,,,,,,,,,
13.413,0,,,,,,,,,,
13.418,0,,,,,,,,,,
13.423,0,,,,,,,,,,
13.428,0,,,,,,,,,,
13.434,0,,,,,,,,,,
13.439,0,,,,,,,,,,
13.444,0,,,,,,,,,,
13.449,0,,,,,,,,,,
13.454,0,,,,,,,,,,
13.46,0,,,,,,,,,,
13.465,0,,,,,,,,,,
13.47,0,,,,,,,,,,
13.475,0,,,,,,,,,,
13.48,0,,,,,,,,,,
13.485,0,,,,,,,,,,
13.491,0,,,,,,,,,,
13.496,0,,,,,,,,,,
13.501,0,,,,,,,,,,
13.506,0,,,,,,,,,,
13.511,0,,,,,,,,,,
13.517,0,,,,,,,,,,
13.522,0,,,,,,,,,,
13.527,0,,,,,,,,,,
13.532,0,,,,,,,,,,
13.537,0,,,,,,,,,,
13.542,0,,,,,,,,,,
13.548,0,,,,,,,,,,
13.553,156,,,,,,,,,,
13.558,0,,,,,,,,,,
13.563,0,,,,,,,,,,
13.568,0,,,,,,,,,,
13.574,0,,,,,,,,,,
13.579,0,,,,,,,,,,
13.584,0,,,,,,,,,,
13.589,0,,,,,,,,,,
13.594,0,,,,,,,,,,
13.599,0,,,,,,,,,,
13.605,0,,,,,,,,,,
13.61,0,,,,,,,,,,
13.615,0,,,,,,,,,,
13.62,0,,,,,,,,,,
13.625,0,,,,,,,,,,
13.631,0,,,,,,,,,,
13.636,0,,,,,,,,,,
13.641,0,,,,,,,,,,
13.646,0,,,,,,,,,,
13.651,0,,,,,,,,,,
13.656,0,,,,,,,,,,
13.662,0,,,,,,,,,,
13.667,0,,,,,,,,,,
13.672,0,,,,,,,,,,
13.677,0,,,,,,,,,,
13.682,0,,,,,,,,,,
13.688,0,,,,,,,,,,
13.693,0,,,,,,,,,,
13.698,0,,,,,,,,,,
13.703,0,,,,,,,,,,
13.708,0,,,,,,,,,,
13.713,0,,,,,,,,,,
13.719,0,,,,,,,,,,
13.724,0,,,,,,,,,,
13.729,0,,,,,,,,,,
13.734,0,,,,,,,,,,
13.739,171,,,,,,,,,,
13.745,0,,,,,,,,,,
13.75,0,,,,,,,,,,
13.755,154,,,,,,,,,,
13.76,0,,,,,,,,,,
13.765,0,,,,,,,,,,
13.77,0,,,,,,,,,,
13.776,0,,,,,,,,,,
13.781,0,,,,,,,,,,
13.786,0,,,,,,,,,,
13.791,154,,,,,,,,,,
13.796,0,,,,,,,,,,
13.802,0,,,,,,,,,,
13.807,0,,,,,,,,,,
13.812,0,,,,,,,,,,
13.817,0,,,,,,,,,,
13.822,0,,,,,,,,,,
13.827,0,,,,,,,,,,
13.833,0,,,,,,,,,,
13.838,0,,,,,,,,,,
13.843,0,,,,,,,,,,
13.848,0,,,,,,,,,,
13.853,159,,,,,,,,,,
13.859,0,,,,,,,,,,
13.864,0,,,,,,,,,,
13.869,0,,,,,,,,,,
13.874,216,,,,,,,,,,
13.879,0,,,,,,,,,,
13.884,0,,,,,,,,,,
13.89,0,,,,,,,,,,
13.895,0,,,,,,,,,,
13.9,0,,,,,,,,,,
13.905,154,,,,,,,,,,
13.91,0,,,,,,,,,,
13.916,0,,,,,,,,,,
13.921,0,,,,,,,,,,
13.926,0,,,,,,,,,,
13.931,0,,,,,,,,,,
13.936,0,,,,,,,,,,
13.941,0,,,,,,,,,,
13.947,0,,,,,,,,,,
13.952,166,,,,,,,,,,
13.957,1033,,,,,,,,,,
13.962,3617,,,,,,,,,,
13.967,10923,,,,,,,,,,
13.973,25658,,,,,,,,,,
13.978,46666,,,,,,,,,,
13.983,61621,,,,,,,,,,
13.988,65929,,,,,,,,,,
13.993,53885,,,,,,,,,,
13.998,39160,,,,,,,,,,
14.004,24225,,,,,,,,,,
14.009,11954,,,,,,,,,,
14.014,7051,,,,,,,,,,
14.019,3763,,,,,,,,,,
14.024,2457,,,,,,,,,,
14.03,1480,,,,,,,,,,
14.035,1212,,,,,,,,,,
14.04,1021,,,,,,,,,,
14.045,865,,,,,,,,,,
14.05,918,,,,,,,,,,
14.055,681,,,,,,,,,,
14.061,260,,,,,,,,,,
14.066,525,,,,,,,,,,
14.071,380,,,,,,,,,,
14.076,360,,,,,,,,,,
14.081,312,,,,,,,,,,
14.087,160,,,,,,,,,,
14.092,172,,,,,,,,,,
14.097,0,,,,,,,,,,
14.102,185,,,,,,,,,,
14.107,0,,,,,,,,,,
14.112,0,,,,,,,,,,
14.118,0,,,,,,,,,,
14.123,0,,,,,,,,,,
14.128,0,,,,,,,,,,
14.133,0,,,,,,,,,,
14.138,0,,,,,,,,,,
14.144,168,,,,,,,,,,
14.149,157,,,,,,,,,,
14.154,171,,,,,,,,,,
14.159,161,,,,,,,,,,
14.164,153,,,,,,,,,,
14.169,0,,,,,,,,,,
14.175,0,,,,,,,,,,
14.18,0,,,,,,,,,,
14.185,0,,,,,,,,,,
14.19,0,,,,,,,,,,
14.195,0,,,,,,,,,,
14.201,0,,,,,,,,,,
14.206,0,,,,,,,,,,
14.211,0,,,,,,,,,,
14.216,0,,,,,,,,,,
14.221,0,,,,,,,,,,
14.226,0,,,,,,,,,,
14.232,0,,,,,,,,,,
14.237,155,,,,,,,,,,
14.242,0,,,,,,,,,,
14.247,161,,,,,,,,,,
14.252,0,,,,,,,,,,
14.258,0,,,,,,,,,,
14.263,0,,,,,,,,,,
14.268,0,,,,,,,,,,
14.273,0,,,,,,,,,,
14.278,0,,,,,,,,,,
14.283,0,,,,,,,,,,
14.289,0,,,,,,,,,,
14.294,0,,,,,,,,,,
14.299,0,,,,,,,,,,
14.304,0,,,,,,,,,,
14.309,0,,,,,,,,,,
14.315,0,,,,,,,,,,
14.32,0,,,,,,,,,,
14.325,0,,,,,,,,,,
14.33,0,,,,,,,,,,
14.335,0,,,,,,,,,,
14.34,0,,,,,,,,,,
14.346,0,,,,,,,,,,
14.351,0,,,,,,,,,,
14.356,161,,,,,,,,,,
14.361,0,,,,,,,,,,
14.366,167,,,,,,,,,,
14.372,0,,,,,,,,,,
14.377,0,,,,,,,,,,
14.382,0,,,,,,,,,,
14.387,0,,,,,,,,,,
14.392,0,,,,,,,,,,
14.397,0,,,,,,,,,,
14.403,0,,,,,,,,,,
14.408,167,,,,,,,,,,
14.413,0,,,,,,,,,,
14.418,210,,,,,,,,,,
14.423,0,,,,,,,,,,
14.429,170,,,,,,,,,,
14.434,0,,,,,,,,,,
14.439,0,,,,,,,,,,
14.444,0,,,,,,,,,,
14.449,0,,,,,,,,,,
14.455,0,,,,,,,,,,
14.46,0,,,,,,,,,,
14.465,0,,,,,,,,,,
14.47,0,,,,,,,,,,
14.475,174,,,,,,,,,,
14.48,229,,,,,,,,,,
14.486,193,,,,,,,,,,
14.491,233,,,,,,,,,,
14.496,390,,,,,,,,,,
14.501,280,,,,,,,,,,
14.506,204,,,,,,,,,,
14.512,0,,,,,,,,,,
14.517,0,,,,,,,,,,
14.522,151,,,,,,,,,,
14.527,172,,,,,,,,,,
14.532,0,,,,,,,,,,
14.537,159,,,,,,,,,,
14.543,0,,,,,,,,,,
14.548,0,,,,,,,,,,
14.553,0,,,,,,,,,,
14.558,0,,,,,,,,,,
14.563,0,,,,,,,,,,
14.569,0,,,,,,,,,,
14.574,0,,,,,,,,,,
14.579,0,,,,,,,,,,
14.584,166,,,,,,,,,,
14.589,0,,,,,,,,,,
14.594,0,,,,,,,,,,
14.6,0,,,,,,,,,,
14.605,0,,,,,,,,,,
14.61,0,,,,,,,,,,
14.615,0,,,,,,,,,,
14.62,151,,,,,,,,,,
14.626,237,,,,,,,,,,
14.631,504,,,,,,,,,,
14.636,425,,,,,,,,,,
14.641,477,,,,,,,,,,
14.646,252,,,,,,,,,,
14.651,285,,,,,,,,,,
14.657,349,,,,,,,,,,
14.662,0,,,,,,,,,,
14.667,153,,,,,,,,,,
14.672,0,,,,,,,,,,
14.677,159,,,,,,,,,,
14.683,0,,,,,,,,,,
14.688,235,,,,,,,,,,
14.693,190,,,,,,,,,,
14.698,331,,,,,,,,,,
14.703,0,,,,,,,,,,
14.708,174,,,,,,,,,,
14.714,0,,,,,,,,,,
14.719,0,,,,,,,,,,
14.724,0,,,,,,,,,,
14.729,0,,,,,,,,,,
14.734,0,,,,,,,,,,
14.74,0,,,,,,,,,,
14.745,188,,,,,,,,,,
14.75,170,,,,,,,,,,
14.755,166,,,,,,,,,,
14.76,154,,,,,,,,,,
14.765,0,,,,,,,,,,
14.771,159,,,,,,,,,,
14.776,166,,,,,,,,,,
14.781,0,,,,,,,,,,
14.786,0,,,,,,,,,,
14.791,0,,,,,,,,,,
14.797,183,,,,,,,,,,
14.802,0,,,,,,,,,,
14.807,0,,,,,,,,,,
14.812,0,,,,,,,,,,
14.817,0,,,,,,,,,,
14.822,0,,,,,,,,,,
14.828,0,,,,,,,,,,
14.833,0,,,,,,,,,,
14.838,0,,,,,,,,,,
14.843,0,,,,,,,,,,
14.848,0,,,,,,,,,,
14.854,0,,,,,,,,,,
14.859,0,,,,,,,,,,
14.864,150,,,,,,,,,,
14.869,0,,,,,,,,,,
14.874,0,,,,,,,,,,
14.879,0,,,,,,,,,,
14.885,0,,,,,,,,,,
14.89,0,,,,,,,,,,
14.895,0,,,,,,,,,,
14.9,0,,,,,,,,,,
14.905,0,,,,,,,,,,
14.911,0,,,,,,,,,,
14.916,0,,,,,,,,,,
14.921,0,,,,,,,,,,
14.926,0,,,,,,,,,,
14.931,150,,,,,,,,,,
14.936,0,,,,,,,,,,
14.942,0,,,,,,,,,,
14.947,0,,,,,,,,,,
14.952,0,,,,,,,,,,
14.957,0,,,,,,,,,,
14.962,0,,,,,,,,,,
14.968,182,,,,,,,,,,
14.973,0,,,,,,,,,,
14.978,151,,,,,,,,,,
14.983,0,,,,,,,,,,
14.988,0,,,,,,,,,,
14.993,0,,,,,,,,,,
14.999,0,,,,,,,,,,
15.004,150,,,,,,,,,,
15.009,0,,,,,,,,,,
15.014,0,,,,,,,,,,
15.019,0,,,,,,,,,,
15.025,0,,,,,,,,,,
15.03,150,,,,,,,,,,
15.035,0,,,,,,,,,,
15.04,0,,,,,,,,,,
15.045,159,,,,,,,,,,
15.05,178,,,,,,,,,,
15.056,0,,,,,,,,,,
15.061,0,,,,,,,,,,
15.066,175,,,,,,,,,,
15.071,0,,,,,,,,,,
15.076,180,,,,,,,,,,
15.082,0,,,,,,,,,,
15.087,0,,,,,,,,,,
15.092,0,,,,,,,,,,
15.097,0,,,,,,,,,,
15.102,0,,,,,,,,,,
15.107,0,,,,,,,,,,
15.113,0,,,,,,,,,,
15.118,0,,,,,,,,,,
15.123,0,,,,,,,,,,
15.128,0,,,,,,,,,,
15.133,0,,,,,,,,,,
15.139,0,,,,,,,,,,
15.144,0,,,,,,,,,,
15.149,0,,,,,,,,,,
15.154,0,,,,,,,,,,
15.159,0,,,,,,,,,,
15.164,0,,,,,,,,,,
